timestamp,protocol,experiment,attack_mode,rep,asr,duration,exit_code,NUM_NODES,ATTACKER_RATIO,SPECULATIVE_P_MAX,SLUGGISH_TIMEOUT_MULTIPLIER,SLUGGISH_MULTIPLIER,DAG_STATE_CACHED_ROUNDS,SYNC_TIMEOUT_MS,GC_DEPTH,LATENCY_JITTER,LATENCY_MS,JITTER_MS,HEADER_SIZE,MAX_HEADER_DELAY,BATCH_SIZE,MAX_BATCH_DELAY,NUM_WORKERS,WAVE_LENGTH,NUMBER_OF_LEADERS,SPECULATIVE_STRATEGY,EXCLUSION_PROBABILITY,HYBRID_EXCLUSION,SIMPLE_EXCLUSION_PROB,VICTIM_RATIO
2026-02-02T13:08:21.072098,mevsui,defense_gc,fissure,5,85.0,79.71952223777771,0,,,,,,,,10,,,,,,,,,,,,,,,
2026-02-02T13:09:41.429055,mevsui,defense_gc,fissure,1,91.0,80.29055595397949,0,,,,,,,,50,,,,,,,,,,,,,,,
2026-02-02T13:11:01.662443,mevsui,defense_gc,fissure,2,93.5,80.1678318977356,0,,,,,,,,50,,,,,,,,,,,,,,,
2026-02-02T13:12:21.672031,mevsui,defense_gc,fissure,3,86.7,79.94215989112854,0,,,,,,,,50,,,,,,,,,,,,,,,
2026-02-02T13:13:40.296014,mevsui,defense_gc,fissure,4,90.3,78.56040620803833,0,,,,,,,,50,,,,,,,,,,,,,,,
2026-02-02T13:15:00.148883,mevsui,defense_gc,fissure,5,84.7,79.78959488868713,0,,,,,,,,50,,,,,,,,,,,,,,,
2026-02-02T13:16:28.051091,mevsui,env_latency,fissure,1,87.5,87.83544778823853,0,,,,,,,,,50ms 10ms,,,,,,,,,,,,,,
2026-02-02T13:17:54.896323,mevsui,env_latency,fissure,2,79.2,86.78058671951294,0,,,,,,,,,50ms 10ms,,,,,,,,,,,,,,
2026-02-02T13:19:19.356635,mevsui,env_latency,fissure,3,79.6,84.39824509620667,0,,,,,,,,,50ms 10ms,,,,,,,,,,,,,,
2026-02-02T13:20:45.709342,mevsui,env_latency,fissure,4,79.5,86.29202365875244,0,,,,,,,,,50ms 10ms,,,,,,,,,,,,,,
2026-02-02T13:22:12.126048,mevsui,env_latency,fissure,5,85.3,86.35640954971313,0,,,,,,,,,50ms 10ms,,,,,,,,,,,,,,
2026-02-02T13:24:04.108527,mevsui,env_latency,fissure,1,76.3,111.91851997375488,0,,,,,,,,,150ms 30ms,,,,,,,,,,,,,,
2026-02-02T13:25:55.146865,mevsui,env_latency,fissure,2,78.6,110.97300219535828,0,,,,,,,,,150ms 30ms,,,,,,,,,,,,,,
2026-02-02T13:27:46.213860,mevsui,env_latency,fissure,3,82.1,111.00278067588806,0,,,,,,,,,150ms 30ms,,,,,,,,,,,,,,
2026-02-02T13:29:34.839138,mevsui,env_latency,fissure,4,82.1,108.56057906150818,0,,,,,,,,,150ms 30ms,,,,,,,,,,,,,,
2026-02-02T13:31:23.632087,mevsui,env_latency,fissure,5,76.5,108.72849988937378,0,,,,,,,,,150ms 30ms,,,,,,,,,,,,,,
2026-02-02T13:33:44.449322,mevsui,env_latency,fissure,1,78.8,140.7543330192566,0,,,,,,,,,300ms 50ms,,,,,,,,,,,,,,
2026-02-02T13:36:03.477387,mevsui,env_latency,fissure,2,82.2,138.96872806549072,0,,,,,,,,,300ms 50ms,,,,,,,,,,,,,,
2026-02-02T13:38:22.822796,mevsui,env_latency,fissure,3,79.7,139.28464913368225,0,,,,,,,,,300ms 50ms,,,,,,,,,,,,,,
2026-02-02T13:40:42.263090,mevsui,env_latency,fissure,4,79.0,139.38040494918823,0,,,,,,,,,300ms 50ms,,,,,,,,,,,,,,
2026-02-02T13:43:03.428987,mevsui,env_latency,fissure,5,79.0,141.1046073436737,0,,,,,,,,,300ms 50ms,,,,,,,,,,,,,,
2026-02-02T13:44:22.691121,mevsui,offense_fissure,fissure,1,89.0,79.20066618919373,0,,0.1,,,,,,,,,,,,,,,,,,,,,
2026-02-02T13:45:42.566860,mevsui,offense_fissure,fissure,2,93.1,79.81195664405823,0,,0.1,,,,,,,,,,,,,,,,,,,,,
2026-02-02T13:47:02.218352,mevsui,offense_fissure,fissure,3,83.3,79.58820152282715,0,,0.1,,,,,,,,,,,,,,,,,,,,,
2026-02-02T13:48:21.673196,mevsui,offense_fissure,fissure,4,91.8,79.39430904388428,0,,0.1,,,,,,,,,,,,,,,,,,,,,
2026-02-02T13:49:39.670751,mevsui,offense_fissure,fissure,5,72.3,77.93976736068726,0,,0.1,,,,,,,,,,,,,,,,,,,,,
2026-02-02T13:50:59.156292,mevsui,offense_fissure,fissure,1,91.7,79.42222547531128,0,,0.2,,,,,,,,,,,,,,,,,,,,,
2026-02-02T13:52:19.259858,mevsui,offense_fissure,fissure,2,93.7,80.0366461277008,0,,0.2,,,,,,,,,,,,,,,,,,,,,
2026-02-02T13:53:38.607530,mevsui,offense_fissure,fissure,3,92.7,79.28491759300232,0,,0.2,,,,,,,,,,,,,,,,,,,,,
2026-02-02T13:54:58.764464,mevsui,offense_fissure,fissure,4,92.8,80.09447836875916,0,,0.2,,,,,,,,,,,,,,,,,,,,,
2026-02-02T13:56:18.754595,mevsui,offense_fissure,fissure,5,94.6,79.92740678787231,0,,0.2,,,,,,,,,,,,,,,,,,,,,
2026-02-02T13:57:38.702632,mevsui,offense_fissure,fissure,1,82.1,79.88053107261658,0,,0.33,,,,,,,,,,,,,,,,,,,,,
2026-02-02T13:58:58.338861,mevsui,offense_fissure,fissure,2,89.1,79.57637858390808,0,,0.33,,,,,,,,,,,,,,,,,,,,,
2026-02-02T14:00:17.590307,mevsui,offense_fissure,fissure,3,91.6,79.18531370162964,0,,0.33,,,,,,,,,,,,,,,,,,,,,
2026-02-02T14:01:38.023298,mevsui,offense_fissure,fissure,4,92.4,80.36766862869263,0,,0.33,,,,,,,,,,,,,,,,,,,,,
2026-02-02T14:02:57.314269,mevsui,offense_fissure,fissure,5,94.1,79.22617173194885,0,,0.33,,,,,,,,,,,,,,,,,,,,,
2026-02-02T14:25:22.836528,mevsui,scaling,speculative,1,92.0,142.7691240310669,0,13,,,,,,,,,,,,,,,,,,,,,,
2026-02-02T14:27:37.664670,mevsui,scaling,speculative,2,89.2,134.72414684295654,0,13,,,,,,,,,,,,,,,,,,,,,,
2026-02-02T14:29:52.920256,mevsui,scaling,speculative,3,91.4,135.12731647491455,0,13,,,,,,,,,,,,,,,,,,,,,,
2026-02-02T14:32:07.499050,mevsui,scaling,speculative,4,88.1,134.4601812362671,0,13,,,,,,,,,,,,,,,,,,,,,,
2026-02-02T14:34:22.092812,mevsui,scaling,speculative,5,88.2,134.46463131904602,0,13,,,,,,,,,,,,,,,,,,,,,,
2026-02-02T14:36:42.187899,mevsui,scaling,speculative,1,90.1,139.9702172279358,0,25,,,,,,,,,,,,,,,,,,,,,,
2026-02-02T14:39:03.397722,mevsui,scaling,speculative,2,93.9,141.04319381713867,0,25,,,,,,,,,,,,,,,,,,,,,,
2026-02-02T14:41:23.094251,mevsui,scaling,speculative,3,96.6,139.51626467704773,0,25,,,,,,,,,,,,,,,,,,,,,,
2026-02-02T14:43:43.371140,mevsui,scaling,speculative,4,95.0,140.11886048316956,0,25,,,,,,,,,,,,,,,,,,,,,,
2026-02-02T14:46:03.545952,mevsui,scaling,speculative,5,93.0,140.00217723846436,0,25,,,,,,,,,,,,,,,,,,,,,,
2026-02-02T14:49:11.787550,mevsui,scaling,speculative,1,90.5,187.91046833992004,0,50,,,,,,,,,,,,,,,,,,,,,,
2026-02-02T14:52:21.533136,mevsui,scaling,speculative,2,92.1,189.25945353507996,0,50,,,,,,,,,,,,,,,,,,,,,,
2026-02-02T14:55:33.886276,mevsui,scaling,speculative,3,89.6,191.87144684791565,0,50,,,,,,,,,,,,,,,,,,,,,,
2026-02-02T14:58:44.599250,mevsui,scaling,speculative,4,89.2,190.20997428894043,0,50,,,,,,,,,,,,,,,,,,,,,,
2026-02-02T15:01:42.841512,mevsui,scaling,speculative,5,88.8,177.76729083061218,0,50,,,,,,,,,,,,,,,,,,,,,,
2026-02-02T15:17:05.447568,mevsui,scaling,speculative,1,94.4,921.8023595809937,0,100,,,,,,,,,,,,,,,,,,,,,,
2026-02-02T15:33:13.683003,mevsui,scaling,speculative,2,94.5,966.8741295337677,0,100,,,,,,,,,,,,,,,,,,,,,,
2026-02-02T15:48:32.996819,mevsui,scaling,speculative,3,93.0,917.9804480075836,0,100,,,,,,,,,,,,,,,,,,,,,,
2026-02-02T16:05:01.340348,mevsui,scaling,speculative,4,93.9,986.9689018726349,0,100,,,,,,,,,,,,,,,,,,,,,,
2026-02-02T16:19:11.256002,mevsui,scaling,speculative,5,94.2,848.4988400936127,0,100,,,,,,,,,,,,,,,,,,,,,,
2026-02-02T16:21:26.704526,mevsui,defense_memory,speculative,1,78.3,134.61540722846985,0,,,,,,1,,,,,,,,,,,,,,,,,
2026-02-02T16:23:40.489977,mevsui,defense_memory,speculative,2,84.4,133.66013717651367,0,,,,,,1,,,,,,,,,,,,,,,,,
2026-02-02T16:25:57.819353,mevsui,defense_memory,speculative,3,93.7,137.18752431869507,0,,,,,,1,,,,,,,,,,,,,,,,,
2026-02-02T16:28:15.968236,mevsui,defense_memory,speculative,4,92.9,138.0214123725891,0,,,,,,1,,,,,,,,,,,,,,,,,
2026-02-02T16:30:34.349499,mevsui,defense_memory,speculative,5,93.7,138.25699830055237,0,,,,,,1,,,,,,,,,,,,,,,,,
2026-02-02T16:32:51.905906,mevsui,defense_memory,speculative,1,91.7,137.43730688095093,0,,,,,,2,,,,,,,,,,,,,,,,,
2026-02-02T16:35:09.041545,mevsui,defense_memory,speculative,2,92.3,137.0127990245819,0,,,,,,2,,,,,,,,,,,,,,,,,
2026-02-02T16:37:25.523311,mevsui,defense_memory,speculative,3,92.4,136.38103985786438,0,,,,,,2,,,,,,,,,,,,,,,,,
2026-02-02T16:39:39.094184,mevsui,defense_memory,speculative,4,85.8,133.44960570335388,0,,,,,,2,,,,,,,,,,,,,,,,,
2026-02-02T16:41:56.583267,mevsui,defense_memory,speculative,5,84.5,137.36129641532898,0,,,,,,2,,,,,,,,,,,,,,,,,
2026-02-02T16:44:10.684793,mevsui,defense_memory,speculative,1,85.2,133.98841166496277,0,,,,,,5,,,,,,,,,,,,,,,,,
2026-02-02T16:46:25.653684,mevsui,defense_memory,speculative,2,92.0,134.86872458457947,0,,,,,,5,,,,,,,,,,,,,,,,,
2026-02-02T16:48:42.481377,mevsui,defense_memory,speculative,3,92.7,136.7112967967987,0,,,,,,5,,,,,,,,,,,,,,,,,
2026-02-02T16:50:59.475944,mevsui,defense_memory,speculative,4,89.6,136.890620470047,0,,,,,,5,,,,,,,,,,,,,,,,,
2026-02-02T16:53:16.650564,mevsui,defense_memory,speculative,5,92.5,137.07364916801453,0,,,,,,5,,,,,,,,,,,,,,,,,
2026-02-02T16:55:32.674291,mevsui,defense_memory,speculative,1,91.7,135.89815640449524,0,,,,,,20,,,,,,,,,,,,,,,,,
2026-02-02T16:57:45.932022,mevsui,defense_memory,speculative,2,70.0,133.13910293579102,0,,,,,,20,,,,,,,,,,,,,,,,,
2026-02-02T17:00:03.440745,mevsui,defense_memory,speculative,3,90.3,137.3867769241333,0,,,,,,20,,,,,,,,,,,,,,,,,
2026-02-02T17:02:21.119129,mevsui,defense_memory,speculative,4,91.6,137.55582642555237,0,,,,,,20,,,,,,,,,,,,,,,,,
2026-02-02T17:04:37.603934,mevsui,defense_memory,speculative,5,92.4,136.37078976631165,0,,,,,,20,,,,,,,,,,,,,,,,,
2026-02-02T17:06:55.530227,mevsui,defense_network,speculative,1,94.1,137.8068516254425,0,,,,,,,500,,,,,,,,,,,,,,,,
2026-02-02T17:09:11.407310,mevsui,defense_network,speculative,2,94.3,135.73248100280762,0,,,,,,,500,,,,,,,,,,,,,,,,
2026-02-02T17:11:28.204569,mevsui,defense_network,speculative,3,93.9,136.6716685295105,0,,,,,,,500,,,,,,,,,,,,,,,,
2026-02-02T17:13:45.470426,mevsui,defense_network,speculative,4,92.1,137.1430847644806,0,,,,,,,500,,,,,,,,,,,,,,,,
2026-02-02T17:16:05.363326,mevsui,defense_network,speculative,5,94.6,139.7489938735962,0,,,,,,,500,,,,,,,,,,,,,,,,
2026-02-02T17:18:20.828604,mevsui,defense_network,speculative,1,87.8,135.32234859466553,0,,,,,,,2000,,,,,,,,,,,,,,,,
2026-02-02T17:20:37.912499,mevsui,defense_network,speculative,2,94.2,136.95121097564697,0,,,,,,,2000,,,,,,,,,,,,,,,,
2026-02-02T17:22:57.206621,mevsui,defense_network,speculative,3,92.1,139.17661261558533,0,,,,,,,2000,,,,,,,,,,,,,,,,
2026-02-02T17:25:14.554554,mevsui,defense_network,speculative,4,91.9,137.21285820007324,0,,,,,,,2000,,,,,,,,,,,,,,,,
2026-02-02T17:27:32.144914,mevsui,defense_network,speculative,5,92.1,137.45029306411743,0,,,,,,,2000,,,,,,,,,,,,,,,,
2026-02-02T17:29:49.439711,mevsui,defense_network,speculative,1,90.1,137.18634486198425,0,,,,,,,5000,,,,,,,,,,,,,,,,
2026-02-02T17:32:07.217857,mevsui,defense_network,speculative,2,93.3,137.64138650894165,0,,,,,,,5000,,,,,,,,,,,,,,,,
2026-02-02T17:34:22.977787,mevsui,defense_network,speculative,3,89.7,135.64247488975525,0,,,,,,,5000,,,,,,,,,,,,,,,,
2026-02-02T17:36:41.218353,mevsui,defense_network,speculative,4,92.7,138.12819504737854,0,,,,,,,5000,,,,,,,,,,,,,,,,
2026-02-02T17:38:55.748835,mevsui,defense_network,speculative,5,87.2,134.4210729598999,0,,,,,,,5000,,,,,,,,,,,,,,,,
2026-02-02T17:41:10.768843,mevsui,defense_gc,speculative,1,80.3,134.91059923171997,0,,,,,,,,5,,,,,,,,,,,,,,,
2026-02-02T17:43:25.859316,mevsui,defense_gc,speculative,2,76.4,134.96977019309998,0,,,,,,,,5,,,,,,,,,,,,,,,
2026-02-02T17:45:43.161227,mevsui,defense_gc,speculative,3,93.1,137.17802786827087,0,,,,,,,,5,,,,,,,,,,,,,,,
2026-02-02T17:47:59.314450,mevsui,defense_gc,speculative,4,92.3,136.03497910499573,0,,,,,,,,5,,,,,,,,,,,,,,,
2026-02-02T17:50:16.822593,mevsui,defense_gc,speculative,5,93.0,137.39666056632996,0,,,,,,,,5,,,,,,,,,,,,,,,
2026-02-02T17:52:30.792590,mevsui,defense_gc,speculative,1,81.4,133.85919547080994,0,,,,,,,,10,,,,,,,,,,,,,,,
2026-02-02T17:54:49.474428,mevsui,defense_gc,speculative,2,89.4,138.55396270751953,0,,,,,,,,10,,,,,,,,,,,,,,,
2026-02-02T17:57:06.578826,mevsui,defense_gc,speculative,3,92.5,136.95949244499207,0,,,,,,,,10,,,,,,,,,,,,,,,
2026-02-02T17:59:22.398962,mevsui,defense_gc,speculative,4,88.8,135.68762350082397,0,,,,,,,,10,,,,,,,,,,,,,,,
2026-02-02T18:01:39.230319,mevsui,defense_gc,speculative,5,93.4,136.72456645965576,0,,,,,,,,10,,,,,,,,,,,,,,,
2026-02-02T18:03:55.329281,mevsui,defense_gc,speculative,1,91.1,135.98217058181763,0,,,,,,,,50,,,,,,,,,,,,,,,
2026-02-02T18:06:11.905416,mevsui,defense_gc,speculative,2,90.2,136.45470690727234,0,,,,,,,,50,,,,,,,,,,,,,,,
2026-02-02T18:08:29.637520,mevsui,defense_gc,speculative,3,90.2,137.6217336654663,0,,,,,,,,50,,,,,,,,,,,,,,,
2026-02-02T18:10:47.811911,mevsui,defense_gc,speculative,4,93.9,138.05007219314575,0,,,,,,,,50,,,,,,,,,,,,,,,
2026-02-02T18:13:03.592267,mevsui,defense_gc,speculative,5,86.8,135.65420651435852,0,,,,,,,,50,,,,,,,,,,,,,,,
2026-02-02T18:15:24.545505,mevsui,env_latency,speculative,1,78.9,140.8261432647705,0,,,,,,,,,50ms 10ms,,,,,,,,,,,,,,
2026-02-02T18:17:45.787788,mevsui,env_latency,speculative,2,84.6,141.14100646972656,0,,,,,,,,,50ms 10ms,,,,,,,,,,,,,,
2026-02-02T18:20:09.575032,mevsui,env_latency,speculative,3,85.6,143.67724633216858,0,,,,,,,,,50ms 10ms,,,,,,,,,,,,,,
2026-02-02T18:22:32.960483,mevsui,env_latency,speculative,4,86.5,143.26618599891663,0,,,,,,,,,50ms 10ms,,,,,,,,,,,,,,
2026-02-02T18:24:53.756853,mevsui,env_latency,speculative,5,71.7,140.68482375144958,0,,,,,,,,,50ms 10ms,,,,,,,,,,,,,,
2026-02-02T18:27:37.741561,mevsui,env_latency,speculative,1,79.8,163.86752462387085,0,,,,,,,,,150ms 30ms,,,,,,,,,,,,,,
2026-02-02T18:30:20.278734,mevsui,env_latency,speculative,2,85.7,162.42171955108643,0,,,,,,,,,150ms 30ms,,,,,,,,,,,,,,
2026-02-02T18:33:04.466778,mevsui,env_latency,speculative,3,79.5,164.06355476379395,0,,,,,,,,,150ms 30ms,,,,,,,,,,,,,,
2026-02-02T18:35:49.622520,mevsui,env_latency,speculative,4,82.0,165.03014850616455,0,,,,,,,,,150ms 30ms,,,,,,,,,,,,,,
2026-02-02T18:38:33.133819,mevsui,env_latency,speculative,5,79.2,163.37927317619324,0,,,,,,,,,150ms 30ms,,,,,,,,,,,,,,
2026-02-02T18:41:50.331864,mevsui,env_latency,speculative,1,80.3,197.06782007217407,0,,,,,,,,,300ms 50ms,,,,,,,,,,,,,,
2026-02-02T18:45:05.439682,mevsui,env_latency,speculative,2,79.2,194.99509382247925,0,,,,,,,,,300ms 50ms,,,,,,,,,,,,,,
2026-02-02T18:48:21.966588,mevsui,env_latency,speculative,3,72.3,196.41967368125916,0,,,,,,,,,300ms 50ms,,,,,,,,,,,,,,
2026-02-02T18:51:38.935990,mevsui,env_latency,speculative,4,82.6,196.8476378917694,0,,,,,,,,,300ms 50ms,,,,,,,,,,,,,,
2026-02-02T18:54:54.441969,mevsui,env_latency,speculative,5,80.7,195.39523553848267,0,,,,,,,,,300ms 50ms,,,,,,,,,,,,,,
2026-02-02T18:57:11.657832,mevsui,offense_speculative,speculative,1,93.0,137.0869014263153,0,,,5,,,,,,,,,,,,,,,,,,,,
2026-02-02T20:14:36.164216,mevsui,offense_speculative,speculative,2,90.1,155.10062956809998,0,,,5,,,,,,,,,,,,,,,,,,,,
2026-02-02T20:16:55.280015,mevsui,offense_speculative,speculative,3,93.7,138.95947074890137,0,,,5,,,,,,,,,,,,,,,,,,,,
2026-02-02T20:19:14.527074,mevsui,offense_speculative,speculative,4,91.3,139.08811688423157,0,,,5,,,,,,,,,,,,,,,,,,,,
2026-02-02T20:21:31.573159,mevsui,offense_speculative,speculative,5,91.1,136.8886365890503,0,,,5,,,,,,,,,,,,,,,,,,,,
2026-02-02T20:23:48.693230,mevsui,offense_speculative,speculative,1,87.4,137.0088393688202,0,,,20,,,,,,,,,,,,,,,,,,,,
2026-02-02T20:26:05.568157,mevsui,offense_speculative,speculative,2,91.6,136.7568154335022,0,,,20,,,,,,,,,,,,,,,,,,,,
2026-02-02T20:28:25.444290,mevsui,offense_speculative,speculative,3,93.7,139.76228761672974,0,,,20,,,,,,,,,,,,,,,,,,,,
2026-02-02T20:30:43.073508,mevsui,offense_speculative,speculative,4,83.3,137.50330567359924,0,,,20,,,,,,,,,,,,,,,,,,,,
2026-02-02T20:33:00.145310,mevsui,offense_speculative,speculative,5,89.2,136.95527982711792,0,,,20,,,,,,,,,,,,,,,,,,,,
2026-02-02T20:35:19.090023,mevsui,offense_speculative,speculative,1,93.8,138.79305791854858,0,,,50,,,,,,,,,,,,,,,,,,,,
2026-02-02T20:37:37.064898,mevsui,offense_speculative,speculative,2,92.2,137.84595465660095,0,,,50,,,,,,,,,,,,,,,,,,,,
2026-02-02T20:39:52.776379,mevsui,offense_speculative,speculative,3,84.9,135.5894000530243,0,,,50,,,,,,,,,,,,,,,,,,,,
2026-02-02T20:42:07.918275,mevsui,offense_speculative,speculative,4,79.7,135.01215362548828,0,,,50,,,,,,,,,,,,,,,,,,,,
2026-02-02T20:44:26.347529,mevsui,offense_speculative,speculative,5,91.8,138.30226135253906,0,,,50,,,,,,,,,,,,,,,,,,,,
2026-02-02T15:33:31.546250,mevsui,scaling,sluggish,1,97.0,455.40151023864746,0,13,,,,,,,,,,,,,,,,,,,,,,
2026-02-02T15:41:41.469193,mevsui,scaling,sluggish,2,96.7,489.8499746322632,0,13,,,,,,,,,,,,,,,,,,,,,,
2026-02-02T15:49:17.005499,mevsui,scaling,sluggish,3,96.3,455.4635400772095,0,13,,,,,,,,,,,,,,,,,,,,,,
2026-02-02T15:57:05.070295,mevsui,scaling,sluggish,4,97.2,467.99522256851196,0,13,,,,,,,,,,,,,,,,,,,,,,
2026-02-02T16:04:25.754227,mevsui,scaling,sluggish,5,97.7,440.6161003112793,0,13,,,,,,,,,,,,,,,,,,,,,,
2026-02-02T16:21:00.690647,mevsui,scaling,sluggish,1,98.2,994.8098628520966,0,25,,,,,,,,,,,,,,,,,,,,,,
2026-02-02T16:37:23.251646,mevsui,scaling,sluggish,2,98.2,982.4311482906342,0,25,,,,,,,,,,,,,,,,,,,,,,
2026-02-02T16:53:25.026954,mevsui,scaling,sluggish,3,98.1,961.6471536159515,0,25,,,,,,,,,,,,,,,,,,,,,,
2026-02-02T17:08:07.009614,mevsui,scaling,sluggish,4,98.4,881.8599188327789,0,25,,,,,,,,,,,,,,,,,,,,,,
2026-02-02T17:23:17.246353,mevsui,scaling,sluggish,5,98.7,910.112871170044,0,25,,,,,,,,,,,,,,,,,,,,,,
2026-02-02T18:10:40.676441,mevsui,scaling,sluggish,1,98.9,2843.203308582306,0,50,,,,,,,,,,,,,,,,,,,,,,
2026-02-02T19:00:29.109835,mevsui,scaling,sluggish,2,98.9,2988.1632237434387,0,50,,,,,,,,,,,,,,,,,,,,,,
2026-02-02T19:56:25.091200,mevsui,scaling,sluggish,3,98.9,3355.681588411331,0,50,,,,,,,,,,,,,,,,,,,,,,
2026-02-02T20:53:28.838820,mevsui,scaling,sluggish,4,98.8,3423.452372312546,0,50,,,,,,,,,,,,,,,,,,,,,,
2026-02-02T21:47:43.685380,mevsui,scaling,sluggish,5,99.0,3254.560493707657,0,50,,,,,,,,,,,,,,,,,,,,,,
2026-02-02T21:58:10.625506,mevsui,defense_memory,sluggish,1,96.9,626.8052995204926,0,,,,,,1,,,,,,,,,,,,,,,,,
2026-02-02T22:09:13.923345,mevsui,defense_memory,sluggish,2,98.6,663.2040300369263,0,,,,,,1,,,,,,,,,,,,,,,,,
2026-02-02T22:19:20.517812,mevsui,defense_memory,sluggish,3,97.9,606.5059568881989,0,,,,,,1,,,,,,,,,,,,,,,,,
2026-02-02T22:30:19.338118,mevsui,defense_memory,sluggish,4,98.1,658.7190294265747,0,,,,,,1,,,,,,,,,,,,,,,,,
2026-02-02T22:40:51.941230,mevsui,defense_memory,sluggish,5,97.9,632.5075168609619,0,,,,,,1,,,,,,,,,,,,,,,,,
2026-02-02T22:51:04.185009,mevsui,defense_memory,sluggish,1,97.5,612.1577486991882,0,,,,,,2,,,,,,,,,,,,,,,,,
2026-02-02T23:01:49.287693,mevsui,defense_memory,sluggish,2,98.1,645.0079002380371,0,,,,,,2,,,,,,,,,,,,,,,,,
2026-02-02T23:12:26.968070,mevsui,defense_memory,sluggish,3,98.6,637.591005563736,0,,,,,,2,,,,,,,,,,,,,,,,,
2026-02-02T23:22:28.580542,mevsui,defense_memory,sluggish,4,98.1,601.5296206474304,0,,,,,,2,,,,,,,,,,,,,,,,,
2026-02-02T23:32:32.996247,mevsui,defense_memory,sluggish,5,97.2,604.3291664123535,0,,,,,,2,,,,,,,,,,,,,,,,,
2026-02-02T23:42:35.592515,mevsui,defense_memory,sluggish,1,97.7,602.5092158317566,0,,,,,,5,,,,,,,,,,,,,,,,,
2026-02-02T23:52:36.650934,mevsui,defense_memory,sluggish,2,98.3,600.9694912433624,0,,,,,,5,,,,,,,,,,,,,,,,,
2026-02-03T00:02:24.181146,mevsui,defense_memory,sluggish,3,96.9,587.4443702697754,0,,,,,,5,,,,,,,,,,,,,,,,,
2026-02-03T00:13:04.781998,mevsui,defense_memory,sluggish,4,98.2,640.5107848644257,0,,,,,,5,,,,,,,,,,,,,,,,,
2026-02-03T00:22:56.541779,mevsui,defense_memory,sluggish,5,97.6,591.6710226535797,0,,,,,,5,,,,,,,,,,,,,,,,,
2026-02-03T00:32:25.216678,mevsui,defense_memory,sluggish,1,97.1,568.5929112434387,0,,,,,,20,,,,,,,,,,,,,,,,,
2026-02-03T00:42:40.331187,mevsui,defense_memory,sluggish,2,96.5,615.0237998962402,0,,,,,,20,,,,,,,,,,,,,,,,,
2026-02-03T00:52:37.935247,mevsui,defense_memory,sluggish,3,97.4,597.5165498256683,0,,,,,,20,,,,,,,,,,,,,,,,,
2026-02-03T01:03:03.651624,mevsui,defense_memory,sluggish,4,97.7,625.6292655467987,0,,,,,,20,,,,,,,,,,,,,,,,,
2026-02-03T01:13:02.258529,mevsui,defense_memory,sluggish,5,98.1,598.5205438137054,0,,,,,,20,,,,,,,,,,,,,,,,,
2026-02-03T01:23:24.435821,mevsui,defense_network,sluggish,1,97.5,622.0807509422302,0,,,,,,,500,,,,,,,,,,,,,,,,
2026-02-03T01:33:51.826565,mevsui,defense_network,sluggish,2,97.6,627.3014695644379,0,,,,,,,500,,,,,,,,,,,,,,,,
2026-02-03T01:44:01.593254,mevsui,defense_network,sluggish,3,97.7,609.6788220405579,0,,,,,,,500,,,,,,,,,,,,,,,,
2026-02-03T01:54:33.897249,mevsui,defense_network,sluggish,4,97.5,632.2142236232758,0,,,,,,,500,,,,,,,,,,,,,,,,
2026-02-03T02:04:33.502789,mevsui,defense_network,sluggish,5,96.7,599.5184795856476,0,,,,,,,500,,,,,,,,,,,,,,,,
2026-02-03T02:15:12.125866,mevsui,defense_network,sluggish,1,98.0,638.5339593887329,0,,,,,,,2000,,,,,,,,,,,,,,,,
2026-02-03T02:25:02.926578,mevsui,defense_network,sluggish,2,97.2,590.7250101566315,0,,,,,,,2000,,,,,,,,,,,,,,,,
2026-02-03T02:35:33.025743,mevsui,defense_network,sluggish,3,97.4,630.013386964798,0,,,,,,,2000,,,,,,,,,,,,,,,,
2026-02-03T02:45:26.219332,mevsui,defense_network,sluggish,4,98.0,593.1071915626526,0,,,,,,,2000,,,,,,,,,,,,,,,,
2026-02-03T02:56:12.376963,mevsui,defense_network,sluggish,5,97.8,646.0792393684387,0,,,,,,,2000,,,,,,,,,,,,,,,,
2026-02-03T03:06:17.552555,mevsui,defense_network,sluggish,1,98.1,605.0893707275391,0,,,,,,,5000,,,,,,,,,,,,,,,,
2026-02-03T03:15:36.337227,mevsui,defense_network,sluggish,2,97.3,558.7005989551544,0,,,,,,,5000,,,,,,,,,,,,,,,,
2026-02-03T03:26:01.902909,mevsui,defense_network,sluggish,3,97.5,625.480238199234,0,,,,,,,5000,,,,,,,,,,,,,,,,
2026-02-03T03:35:47.718619,mevsui,defense_network,sluggish,4,98.3,585.7290284633636,0,,,,,,,5000,,,,,,,,,,,,,,,,
2026-02-03T03:45:40.797923,mevsui,defense_network,sluggish,5,96.6,592.9935195446014,0,,,,,,,5000,,,,,,,,,,,,,,,,
2026-02-03T03:57:26.408008,mevsui,defense_gc,sluggish,1,98.7,705.5160684585571,0,,,,,,,,5,,,,,,,,,,,,,,,
2026-02-03T04:08:25.523586,mevsui,defense_gc,sluggish,2,98.1,659.025032043457,0,,,,,,,,5,,,,,,,,,,,,,,,
2026-02-03T04:19:10.859928,mevsui,defense_gc,sluggish,3,98.2,645.2462403774261,0,,,,,,,,5,,,,,,,,,,,,,,,
