timestamp,protocol,experiment,attack_mode,rep,asr,duration,exit_code,NUM_NODES,ATTACKER_RATIO,SPECULATIVE_P_MAX,SLUGGISH_TIMEOUT_MULTIPLIER,SLUGGISH_MULTIPLIER,DAG_STATE_CACHED_ROUNDS,SYNC_TIMEOUT_MS,GC_DEPTH,LATENCY_JITTER,LATENCY_MS,JITTER_MS,HEADER_SIZE,MAX_HEADER_DELAY,BATCH_SIZE,MAX_BATCH_DELAY,NUM_WORKERS,WAVE_LENGTH,NUMBER_OF_LEADERS,SPECULATIVE_STRATEGY,EXCLUSION_PROBABILITY,HYBRID_EXCLUSION,SIMPLE_EXCLUSION_PROB,VICTIM_RATIO,ALEPH_ELECTION_LOOKAHEAD,ALEPH_COORD_REQUEST_DELAY_MS,ALEPH_HASH_SORT_SEED,AUTOBAHN_K,AUTOBAHN_FAST_PATH_TIMEOUT,AUTOBAHN_USE_FAST_PATH
2026-02-13T14:13:51.944739,autobahn,scaling,speculative,5,49.96,88.84326839447021,0,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-13T14:19:27.985464,autobahn,scaling,speculative,1,45.91,330.98364210128784,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-13T14:25:12.580569,autobahn,scaling,speculative,2,49.85,339.5249893665314,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-13T14:30:49.276163,autobahn,scaling,speculative,3,47.70,331.6182141304016,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-13T14:36:26.103324,autobahn,scaling,speculative,4,53.16,331.75188732147217,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-13T14:41:57.355993,autobahn,scaling,speculative,5,51.01,326.1777608394623,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-13T15:05:50.506064,autobahn,scaling,speculative,1,45.33,1428.0695204734802,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-13T15:30:26.995499,autobahn,scaling,speculative,2,59.33,1471.4004833698273,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-13T15:54:15.213337,autobahn,scaling,speculative,3,47.30,1423.1300733089447,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-13T16:20:09.806475,autobahn,scaling,speculative,4,53.25,1549.5047936439514,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-13T16:46:25.725863,autobahn,scaling,speculative,5,45.36,1570.83332157135,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-13T16:47:47.595227,autobahn,env_latency,speculative,1,50.03,76.78741216659546,0,,,,,,,,,50ms 10ms,,,,,,,,,,,,,,,,,,,,
2026-02-13T16:49:04.396242,autobahn,env_latency,speculative,2,50.01,71.75932550430298,0,,,,,,,,,50ms 10ms,,,,,,,,,,,,,,,,,,,,
2026-02-13T16:50:29.812518,autobahn,env_latency,speculative,3,49.98,80.37401723861694,0,,,,,,,,,50ms 10ms,,,,,,,,,,,,,,,,,,,,
2026-02-13T16:51:51.525803,autobahn,env_latency,speculative,4,49.97,76.66554951667786,0,,,,,,,,,50ms 10ms,,,,,,,,,,,,,,,,,,,,
2026-02-13T16:53:18.226696,autobahn,env_latency,speculative,5,49.93,81.65018486976624,0,,,,,,,,,50ms 10ms,,,,,,,,,,,,,,,,,,,,
2026-02-13T16:54:34.284616,autobahn,env_latency,speculative,1,50.00,71.00500273704529,0,,,,,,,,,150ms 30ms,,,,,,,,,,,,,,,,,,,,
2026-02-13T16:55:53.762411,autobahn,env_latency,speculative,2,50.01,74.42646288871765,0,,,,,,,,,150ms 30ms,,,,,,,,,,,,,,,,,,,,
2026-02-13T16:57:09.832699,autobahn,env_latency,speculative,3,49.92,71.02119636535645,0,,,,,,,,,150ms 30ms,,,,,,,,,,,,,,,,,,,,
2026-02-13T16:58:40.815922,autobahn,env_latency,speculative,4,49.89,85.93496751785278,0,,,,,,,,,150ms 30ms,,,,,,,,,,,,,,,,,,,,
2026-02-13T17:00:01.822635,autobahn,env_latency,speculative,5,49.93,75.95982694625854,0,,,,,,,,,150ms 30ms,,,,,,,,,,,,,,,,,,,,
2026-02-13T17:01:27.340004,autobahn,env_latency,speculative,1,49.99,80.46381449699402,0,,,,,,,,,300ms 50ms,,,,,,,,,,,,,,,,,,,,
2026-02-13T17:03:00.983002,autobahn,env_latency,speculative,2,50.05,88.59058666229248,0,,,,,,,,,300ms 50ms,,,,,,,,,,,,,,,,,,,,
2026-02-13T17:04:32.697289,autobahn,env_latency,speculative,3,50.03,86.66466617584229,0,,,,,,,,,300ms 50ms,,,,,,,,,,,,,,,,,,,,
2026-02-13T17:06:02.352831,autobahn,env_latency,speculative,4,49.89,84.6057116985321,0,,,,,,,,,300ms 50ms,,,,,,,,,,,,,,,,,,,,
2026-02-13T17:07:33.732900,autobahn,env_latency,speculative,5,49.92,86.32773423194885,0,,,,,,,,,300ms 50ms,,,,,,,,,,,,,,,,,,,,
2026-02-13T17:09:06.152134,autobahn,offense_exclusion,speculative,1,50.00,87.36607432365417,0,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,
2026-02-13T17:10:31.049586,autobahn,offense_exclusion,speculative,2,49.74,79.84519147872925,0,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,
2026-02-13T17:11:56.646698,autobahn,offense_exclusion,speculative,3,49.99,80.54379749298096,0,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,
2026-02-13T17:13:12.321034,autobahn,offense_exclusion,speculative,4,50.04,70.62787747383118,0,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,
2026-02-13T17:14:35.569214,autobahn,offense_exclusion,speculative,5,50.11,78.19653701782227,0,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,
2026-02-13T17:15:58.124505,autobahn,offense_exclusion,speculative,1,49.96,77.50705742835999,0,,,,,,,,,,,,,,,,,,,,0.3,,,,,,,,,
2026-02-13T17:17:13.051346,autobahn,offense_exclusion,speculative,2,49.83,69.87468886375427,0,,,,,,,,,,,,,,,,,,,,0.3,,,,,,,,,
2026-02-13T17:18:32.953506,autobahn,offense_exclusion,speculative,3,49.91,74.849196434021,0,,,,,,,,,,,,,,,,,,,,0.3,,,,,,,,,
2026-02-13T17:19:57.374613,autobahn,offense_exclusion,speculative,4,50.09,79.37087154388428,0,,,,,,,,,,,,,,,,,,,,0.3,,,,,,,,,
2026-02-13T17:21:20.845491,autobahn,offense_exclusion,speculative,5,49.96,78.42141556739807,0,,,,,,,,,,,,,,,,,,,,0.3,,,,,,,,,
2026-02-13T17:22:48.781310,autobahn,offense_exclusion,speculative,1,50.06,82.88131880760193,0,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,
2026-02-13T17:24:03.304645,autobahn,offense_exclusion,speculative,2,49.96,69.47645211219788,0,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,
2026-02-13T17:25:25.082823,autobahn,offense_exclusion,speculative,3,49.96,76.73393273353577,0,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,
2026-02-13T17:26:50.870298,autobahn,offense_exclusion,speculative,4,49.90,80.73905897140503,0,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,
2026-02-13T17:28:16.787169,autobahn,offense_exclusion,speculative,5,50.17,80.8626024723053,0,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,
2026-02-13T17:29:47.689449,autobahn,offense_exclusion,speculative,1,50.06,85.85162329673767,0,,,,,,,,,,,,,,,,,,,,0.75,,,,,,,,,
2026-02-13T17:31:13.556370,autobahn,offense_exclusion,speculative,2,49.85,80.81203842163086,0,,,,,,,,,,,,,,,,,,,,0.75,,,,,,,,,
2026-02-13T17:32:47.675869,autobahn,offense_exclusion,speculative,3,50.08,89.07273745536804,0,,,,,,,,,,,,,,,,,,,,0.75,,,,,,,,,
2026-02-13T17:34:11.113727,autobahn,offense_exclusion,speculative,4,50.12,78.39086055755615,0,,,,,,,,,,,,,,,,,,,,0.75,,,,,,,,,
2026-02-13T17:35:34.585284,autobahn,offense_exclusion,speculative,5,50.13,78.41984820365906,0,,,,,,,,,,,,,,,,,,,,0.75,,,,,,,,,
2026-02-13T17:37:00.721953,autobahn,offense_exclusion,speculative,1,50.03,81.09372854232788,0,,,,,,,,,,,,,,,,,,,,0.9,,,,,,,,,
2026-02-13T17:38:20.200844,autobahn,offense_exclusion,speculative,2,49.93,74.4311192035675,0,,,,,,,,,,,,,,,,,,,,0.9,,,,,,,,,
2026-02-13T17:39:43.815086,autobahn,offense_exclusion,speculative,3,50.00,78.567312002182,0,,,,,,,,,,,,,,,,,,,,0.9,,,,,,,,,
2026-02-13T17:41:04.567797,autobahn,offense_exclusion,speculative,4,50.09,75.7028477191925,0,,,,,,,,,,,,,,,,,,,,0.9,,,,,,,,,
2026-02-13T17:42:27.100812,autobahn,offense_exclusion,speculative,5,50.01,77.48725652694702,0,,,,,,,,,,,,,,,,,,,,0.9,,,,,,,,,
2026-02-13T17:43:55.573343,autobahn,autobahn_k,speculative,1,49.97,83.42578387260437,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
2026-02-13T17:45:19.151664,autobahn,autobahn_k,speculative,2,49.97,78.5286717414856,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
2026-02-13T17:46:49.851814,autobahn,autobahn_k,speculative,3,49.93,85.64973163604736,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
2026-02-13T17:48:14.414620,autobahn,autobahn_k,speculative,4,50.03,79.5144875049591,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
2026-02-13T17:49:32.197912,autobahn,autobahn_k,speculative,5,50.13,72.73097848892212,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
2026-02-13T17:50:48.604654,autobahn,autobahn_k,speculative,1,50.10,71.35834193229675,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,
2026-02-13T17:52:14.841528,autobahn,autobahn_k,speculative,2,49.70,81.18432140350342,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,
2026-02-13T17:53:38.300473,autobahn,autobahn_k,speculative,3,50.09,78.41361689567566,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,
2026-02-13T17:54:54.090208,autobahn,autobahn_k,speculative,4,50.07,70.73726272583008,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,
2026-02-13T17:56:20.299799,autobahn,autobahn_k,speculative,5,50.07,81.1624526977539,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,
2026-02-13T17:57:37.912672,autobahn,autobahn_k,speculative,1,49.92,72.56407189369202,0,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,
2026-02-13T17:58:58.775250,autobahn,autobahn_k,speculative,2,49.94,75.81745886802673,0,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,
2026-02-13T18:00:33.179203,autobahn,autobahn_k,speculative,3,49.94,89.36124801635742,0,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,
2026-02-13T18:02:00.384394,autobahn,autobahn_k,speculative,4,49.83,82.15159940719604,0,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,
2026-02-13T18:03:25.072567,autobahn,autobahn_k,speculative,5,50.02,79.64115691184998,0,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,
2026-02-13T18:04:57.897877,autobahn,autobahn_k,speculative,1,49.95,87.77655076980591,0,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,
2026-02-13T18:06:16.751971,autobahn,autobahn_k,speculative,2,49.97,73.8006899356842,0,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,
2026-02-13T18:07:48.522379,autobahn,autobahn_k,speculative,3,50.06,86.72223138809204,0,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,
2026-02-13T18:09:06.234718,autobahn,autobahn_k,speculative,4,50.02,72.66032862663269,0,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,
2026-02-13T18:10:38.139096,autobahn,autobahn_k,speculative,5,49.95,86.85944819450378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,
2026-02-13T18:12:13.161150,autobahn,autobahn_k,speculative,1,49.99,89.97258305549622,0,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,
2026-02-13T18:13:45.608561,autobahn,autobahn_k,speculative,2,50.00,87.39818549156189,0,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,
2026-02-13T18:15:17.668477,autobahn,autobahn_k,speculative,3,50.05,87.01181721687317,0,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,
2026-02-13T18:16:36.399305,autobahn,autobahn_k,speculative,4,49.84,73.68069100379944,0,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,
2026-02-13T18:18:02.662129,autobahn,autobahn_k,speculative,5,50.04,81.21469497680664,0,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,
2026-02-13T18:19:27.113860,autobahn,autobahn_fast_path,speculative,1,50.03,79.40551114082336,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,
2026-02-13T18:20:51.733984,autobahn,autobahn_fast_path,speculative,2,50.02,79.57059168815613,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,
2026-02-13T18:22:15.926928,autobahn,autobahn_fast_path,speculative,3,50.00,79.14114713668823,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,
2026-02-13T18:23:33.516539,autobahn,autobahn_fast_path,speculative,4,49.88,72.5358235836029,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,
2026-02-13T18:25:06.884439,autobahn,autobahn_fast_path,speculative,5,49.94,88.3185818195343,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,
2026-02-13T18:26:32.627825,autobahn,autobahn_fast_path,speculative,1,50.00,80.69668650627136,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,
2026-02-13T18:28:06.592423,autobahn,autobahn_fast_path,speculative,2,49.85,88.91614484786987,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,
2026-02-13T18:29:29.449496,autobahn,autobahn_fast_path,speculative,3,49.99,77.80896353721619,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,
2026-02-13T18:31:01.145880,autobahn,autobahn_fast_path,speculative,4,49.99,86.65169167518616,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,
2026-02-13T18:32:27.159415,autobahn,autobahn_fast_path,speculative,5,49.98,80.96172738075256,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,
2026-02-13T18:33:43.783571,autobahn,autobahn_fast_path,speculative,1,50.05,71.56770277023315,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,500,
2026-02-13T18:35:15.216319,autobahn,autobahn_fast_path,speculative,2,50.01,86.38188052177429,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,500,
2026-02-13T18:36:37.774434,autobahn,autobahn_fast_path,speculative,3,49.81,77.50804734230042,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,500,
2026-02-13T18:37:54.311121,autobahn,autobahn_fast_path,speculative,4,50.00,71.48535752296448,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,500,
2026-02-13T18:39:25.726382,autobahn,autobahn_fast_path,speculative,5,49.95,86.37110781669617,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,500,
2026-02-13T18:40:48.667502,autobahn,autobahn_fast_path,speculative,1,49.92,77.88881587982178,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,
2026-02-13T18:42:08.341955,autobahn,autobahn_fast_path,speculative,2,49.97,74.62539601325989,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,
2026-02-13T18:43:32.663548,autobahn,autobahn_fast_path,speculative,3,50.14,79.2696921825409,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,
2026-02-13T18:44:47.854410,autobahn,autobahn_fast_path,speculative,4,49.96,70.13980197906494,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,
2026-02-13T18:46:08.105397,autobahn,autobahn_fast_path,speculative,5,49.99,75.20231294631958,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,
2026-02-13T18:47:26.120438,autobahn,offense_speculative,speculative,1,49.94,72.96522951126099,0,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-13T18:48:56.803156,autobahn,offense_speculative,speculative,2,50.07,85.63672947883606,0,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-13T18:50:12.296871,autobahn,offense_speculative,speculative,3,49.89,70.44773697853088,0,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-13T18:51:46.149977,autobahn,offense_speculative,speculative,4,50.08,88.80457162857056,0,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-13T18:53:15.224902,autobahn,offense_speculative,speculative,5,50.10,84.02183890342712,0,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-13T18:54:33.096380,autobahn,offense_speculative,speculative,1,50.16,72.82071495056152,0,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-13T18:55:50.113038,autobahn,offense_speculative,speculative,2,50.03,71.97292995452881,0,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-13T18:57:07.732421,autobahn,offense_speculative,speculative,3,49.91,72.57035899162292,0,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-13T18:58:26.392692,autobahn,offense_speculative,speculative,4,49.96,73.60698056221008,0,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-13T18:59:42.299471,autobahn,offense_speculative,speculative,5,49.81,70.85883951187134,0,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-13T19:01:00.856352,autobahn,offense_speculative,speculative,1,49.98,73.50992202758789,0,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-13T19:02:24.494305,autobahn,offense_speculative,speculative,2,50.01,78.58913707733154,0,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-13T19:03:46.589605,autobahn,offense_speculative,speculative,3,50.07,77.04211163520813,0,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-13T19:05:21.906169,autobahn,offense_speculative,speculative,4,50.13,90.26235270500183,0,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-13T19:06:38.041934,autobahn,offense_speculative,speculative,5,49.99,71.07826924324036,0,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-13T14:01:29.434824,autobahn,scaling,sluggish,1,52.18,88.37242603302002,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-13T14:03:04.965669,autobahn,scaling,sluggish,2,49.92,90.46387648582458,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-13T14:04:41.735156,autobahn,scaling,sluggish,3,10.47,91.6948790550232,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-13T14:06:05.938913,autobahn,scaling,sluggish,4,51.15,79.13357210159302,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-13T14:07:38.845008,autobahn,scaling,sluggish,5,49.30,87.83921647071838,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-13T14:09:26.244340,autobahn,scaling,sluggish,1,50.33,102.32531595230103,0,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-13T14:11:14.924961,autobahn,scaling,sluggish,2,50.35,103.57538747787476,0,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-13T14:12:56.468938,autobahn,scaling,sluggish,3,50.34,96.43641901016235,0,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-13T14:14:43.549317,autobahn,scaling,sluggish,4,49.94,101.97210192680359,0,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-13T14:16:26.818748,autobahn,scaling,sluggish,5,50.87,98.19786024093628,0,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-13T14:25:28.050337,autobahn,scaling,sluggish,1,47.92,536.0175411701202,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-13T14:31:22.587518,autobahn,scaling,sluggish,2,50.68,349.2745270729065,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-13T14:37:08.418803,autobahn,scaling,sluggish,3,50.23,340.6737058162689,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-13T14:42:46.168015,autobahn,scaling,sluggish,4,53.82,332.65500140190125,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-13T14:48:17.752197,autobahn,scaling,sluggish,5,51.06,326.49655294418335,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-13T14:49:43.485868,autobahn,env_latency,sluggish,1,50.03,80.66173791885376,0,,,,,,,,,50ms 10ms,,,,,,,,,,,,,,,,,,,,
2026-02-13T14:51:17.526743,autobahn,env_latency,sluggish,2,49.95,88.9765112400055,0,,,,,,,,,50ms 10ms,,,,,,,,,,,,,,,,,,,,
2026-02-13T14:52:50.739225,autobahn,env_latency,sluggish,3,3.65,88.15694999694824,0,,,,,,,,,50ms 10ms,,,,,,,,,,,,,,,,,,,,
2026-02-13T14:54:10.402964,autobahn,env_latency,sluggish,4,49.98,74.59181046485901,0,,,,,,,,,50ms 10ms,,,,,,,,,,,,,,,,,,,,
2026-02-13T14:55:25.395211,autobahn,env_latency,sluggish,5,50.04,69.93987584114075,0,,,,,,,,,50ms 10ms,,,,,,,,,,,,,,,,,,,,
2026-02-13T14:56:48.270791,autobahn,env_latency,sluggish,1,50.07,77.81923508644104,0,,,,,,,,,150ms 30ms,,,,,,,,,,,,,,,,,,,,
2026-02-13T14:58:03.425850,autobahn,env_latency,sluggish,2,50.07,70.10059237480164,0,,,,,,,,,150ms 30ms,,,,,,,,,,,,,,,,,,,,
2026-02-13T14:59:23.431917,autobahn,env_latency,sluggish,3,49.87,74.94861698150635,0,,,,,,,,,150ms 30ms,,,,,,,,,,,,,,,,,,,,
2026-02-13T15:00:51.833211,autobahn,env_latency,sluggish,4,50.09,83.34312653541565,0,,,,,,,,,150ms 30ms,,,,,,,,,,,,,,,,,,,,
2026-02-13T15:02:10.633608,autobahn,env_latency,sluggish,5,95.80,73.74426507949829,0,,,,,,,,,150ms 30ms,,,,,,,,,,,,,,,,,,,,
2026-02-13T15:03:44.129389,autobahn,env_latency,sluggish,1,49.92,88.44959950447083,0,,,,,,,,,300ms 50ms,,,,,,,,,,,,,,,,,,,,
2026-02-13T15:05:03.224010,autobahn,env_latency,sluggish,2,95.73,74.04909324645996,0,,,,,,,,,300ms 50ms,,,,,,,,,,,,,,,,,,,,
2026-02-13T15:06:22.278022,autobahn,env_latency,sluggish,3,49.87,74.00542902946472,0,,,,,,,,,300ms 50ms,,,,,,,,,,,,,,,,,,,,
2026-02-13T15:07:56.862921,autobahn,env_latency,sluggish,4,49.97,89.53850603103638,0,,,,,,,,,300ms 50ms,,,,,,,,,,,,,,,,,,,,
2026-02-13T15:09:13.758948,autobahn,env_latency,sluggish,5,4.41,71.83816719055176,0,,,,,,,,,300ms 50ms,,,,,,,,,,,,,,,,,,,,
2026-02-13T15:10:40.600472,autobahn,offense_exclusion,sluggish,1,49.97,81.77955389022827,0,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,
2026-02-13T15:12:15.250013,autobahn,offense_exclusion,sluggish,2,49.94,89.5965301990509,0,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,
2026-02-13T15:13:38.746789,autobahn,offense_exclusion,sluggish,3,50.07,78.45513033866882,0,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,
2026-02-13T15:14:57.552029,autobahn,offense_exclusion,sluggish,4,50.07,73.7558000087738,0,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,
2026-02-13T15:16:16.088313,autobahn,offense_exclusion,sluggish,5,50.04,73.48516011238098,0,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,
2026-02-13T15:17:31.843039,autobahn,offense_exclusion,sluggish,1,4.34,70.69811630249023,0,,,,,,,,,,,,,,,,,,,,0.3,,,,,,,,,
2026-02-13T15:18:59.555146,autobahn,offense_exclusion,sluggish,2,50.01,82.66509509086609,0,,,,,,,,,,,,,,,,,,,,0.3,,,,,,,,,
2026-02-13T15:20:33.858019,autobahn,offense_exclusion,sluggish,3,50.03,89.25642037391663,0,,,,,,,,,,,,,,,,,,,,0.3,,,,,,,,,
2026-02-13T15:21:57.035709,autobahn,offense_exclusion,sluggish,4,50.28,78.11801338195801,0,,,,,,,,,,,,,,,,,,,,0.3,,,,,,,,,
2026-02-13T15:23:22.931221,autobahn,offense_exclusion,sluggish,5,3.87,80.85236358642578,0,,,,,,,,,,,,,,,,,,,,0.3,,,,,,,,,
2026-02-13T15:24:52.378552,autobahn,offense_exclusion,sluggish,1,50.12,84.39550280570984,0,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,
2026-02-13T15:26:12.020429,autobahn,offense_exclusion,sluggish,2,4.25,74.59726595878601,0,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,
2026-02-13T15:27:36.507740,autobahn,offense_exclusion,sluggish,3,50.25,79.43791794776917,0,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,
2026-02-13T15:28:58.730160,autobahn,offense_exclusion,sluggish,4,49.91,77.17436003684998,0,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,
2026-02-13T15:30:16.622546,autobahn,offense_exclusion,sluggish,5,50.06,72.84421610832214,0,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,
2026-02-13T15:31:35.471046,autobahn,offense_exclusion,sluggish,1,50.10,73.79761791229248,0,,,,,,,,,,,,,,,,,,,,0.75,,,,,,,,,
2026-02-13T15:33:05.174841,autobahn,offense_exclusion,sluggish,2,49.93,84.65298986434937,0,,,,,,,,,,,,,,,,,,,,0.75,,,,,,,,,
2026-02-13T15:34:21.278803,autobahn,offense_exclusion,sluggish,3,50.00,71.05929136276245,0,,,,,,,,,,,,,,,,,,,,0.75,,,,,,,,,
2026-02-13T15:35:55.351660,autobahn,offense_exclusion,sluggish,4,50.08,89.0243308544159,0,,,,,,,,,,,,,,,,,,,,0.75,,,,,,,,,
2026-02-13T15:37:13.440135,autobahn,offense_exclusion,sluggish,5,49.95,73.02697587013245,0,,,,,,,,,,,,,,,,,,,,0.75,,,,,,,,,
2026-02-13T15:38:34.581009,autobahn,offense_exclusion,sluggish,1,50.09,76.08885836601257,0,,,,,,,,,,,,,,,,,,,,0.9,,,,,,,,,
2026-02-13T15:40:08.085027,autobahn,offense_exclusion,sluggish,2,49.99,88.46045804023743,0,,,,,,,,,,,,,,,,,,,,0.9,,,,,,,,,
2026-02-13T15:41:32.821767,autobahn,offense_exclusion,sluggish,3,50.00,79.69114851951599,0,,,,,,,,,,,,,,,,,,,,0.9,,,,,,,,,
2026-02-13T15:43:04.571414,autobahn,offense_exclusion,sluggish,4,50.02,86.6971685886383,0,,,,,,,,,,,,,,,,,,,,0.9,,,,,,,,,
2026-02-13T15:44:19.254822,autobahn,offense_exclusion,sluggish,5,4.63,69.64113235473633,0,,,,,,,,,,,,,,,,,,,,0.9,,,,,,,,,
2026-02-13T15:45:36.849398,autobahn,autobahn_k,sluggish,1,50.17,72.54674077033997,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
2026-02-13T15:47:02.459959,autobahn,autobahn_k,sluggish,2,50.10,80.560866355896,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
2026-02-13T15:48:22.326973,autobahn,autobahn_k,sluggish,3,4.27,74.80986523628235,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
